name,reviews.rating,reviews.text,reviews.title,reviews.username
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,Good value tablet. Better than non brand cheap tablets.,"Okay tablet, great price.",Mrbestbuyvegas
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,My kids use this tablet. It works great! I think I got more than what I paid for. Can't expect more for approx $30.,It's good!,Sanjay
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,The tablet is good for basic uses and is low cost.,Good for the basics,1dbm
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",3,Good for a basic entry tablet. Plus u can upgrade the memory on it which is a plus.,For what it is.,MrsP
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"I bought one for myself and a few others for a raffle. This is a great tablet for a great price. It doesn't have all of the apps that the google store has, but Amazon underground has some great free apps. It's got good external storage options and a fast processor. I highly recommend.",Great Tablet for the Price,Jason
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"The Fire is very much so as it's slogan suggests, a sensible tablet. Inexpensive and versatile, highly recommend",Sensible Tablet,Arthur
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"Bought 3 of these for Christmas presents and one for myself. Other than not allowing Crunchyroll app it does everything quite well! Internet, photo storing and editing, movies, email, games - great!! App store covers all the needs and mostly free! Love em!",Great deal at twice the price!,scooter1950
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,I ordered this as a Christmas present for my wife. She fell in love with it!!!,Christmas Present,Quality101
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,Purchased for my son for Christmas and he loves it /. Great price,Great Tablet,Chris
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,This was a gift therefore I cannot have a very good review of the item.,good gift,ldyluk2003
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"For the price this tablet is not bad (it was a $35 black Friday purchase). It does Amazon prime, netflix, surfs, etc. It is not a truly ""open"" android system, as it's locked down in some ways by Amazon (i.e. you cannot easily access the google play store). Some apps do not run on this tablet (presumably due to system specs). I think I had trouble getting Disney Channel app for this tablet, which is a shame.But for $35, it's hard to expect too much.",Nice tablet for the money,NDBounce
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"This is the 3rd Kindle Fire I have bought. This one was a present for my nephew. I love the Fire tablets, the graphics and picture quality is great. Amazon offers many of the same high quality apps as Apple. I actually have an iPad too but would rather play on my Fire tablet. I have used my Fire tablets in classes, read magazines and books, and watch TV shows and movies for free as I have Amazon Prime.",Love my Kindles!,BABYBLUE13
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,my daughter loves it its very easy to use i got the child proof case also,good,strongbow
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"Got this tablet for $35 for an older family friend and it is simple to use. Certainly doesn't have a ton of capability, but is more than adequate for basic email, web surfing and taking photos/videos.",Great Tablet for the Price,HuskyFan
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",3,once I learn how to use all of the apps I am sure I will enjoy it more but I do have trouble scrolling,inexpensive access,itoccurs
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,I bought 2 of these for my niece & nephew! They think I'm awesome now!!! I'd say they were definitely worth the purchase.,Kids loved them!,Dorado9597
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"This tablet is a great deal! Simple to use, my son loves having access to all his favorite shows and games without having to ask to use my phone.",Great for a kid tablet without the added price tag,Megan
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,This is a nice tablet with quality that I would expect from a higher priced unit.,Good tablet,thunder7
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",3,It's a great for reading books but it's not that great when it comes to everything else.,Good,toshw19
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,Easy to use. Easy to download books. Easy access to the web.,Great e reader for the price,Dolly
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"excellent product able to get on the internet for movies, research, games communications, web surfing.",light compact and convenient to carry around,getitdone
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"Gave this tablet to my daughter for Xmas, now she can enjoy playing her games on the tablet",Good tablet,Deez
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,we got this for my dads girlfriend this year for christmas and she was able to just start using it right away. it is a bit akward to hold since it is so long but its not too bad. compared to my tab s2 it is pretty close when it comes to responsiveness. if you want something that is very easy to use and you dont mind the amazon marketplace constantly trying to insert ads and sell you things this is an awesome tablet that can actually have some of that stripped out if you know what to do and how to do it.,great tablet for non techie relative,ducky12432
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"I got it for my 11 year old and she loves it. She can get email, help her with homework etc. The only downside is we can't figure out how to get Google apps.",Great for price,SillySally
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"I bought 2, 1 for my wife to replace her older tablet and 1 for my grandson, who is 8 yrs old. They both love their fire. My wife has told me it is fast and easy to operate while my grandson takes it everywhere and plays games on it.",super fire tablet,jlieber603
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,Bought this 1 because of the camera and good price,Great tablet at a great price,E259
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,Great tablet so far. I bought it as a gift andhave heard no complaints,Great tablet so far,Skiddby2
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"I bought this for my 12-year-old daughter. The camera, space, and design work perfectly for her. She loves it!",Great product,Jpatton
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"The kindle is perfect for fast browsing, reading ebooks, my kids love the product and I am now using the tablet for work. It fits perfectly in my bag and with the swipe method I can type a lot faster.",I love the larger screen.,Kief
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,I have been using my phone to play games and Facebook. This Tablet is awesome. Wish I had bought several more for my grand children.,Best Christmas Present 2015,VerySatisfied
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,It's very easy to navigate threw! My child loves it!,Great for my daughter,Sassy
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,I bought two of these as Christmas gifts and my little sisters absolutely love these!! Almost as fast as my iPad. Hopefully they continue to work this way.,Great for kids,Yaya677
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",3,"Got ir in a deal for black friday, worth the money paid!",Good,prathibha
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",3,Somewhat substandard. iPads are certainly better. But it gets the job done for $50.,An OK Tablet,aabeene
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"I bought the table as a Christmas gift for my 7 year old. Perfect for children or beginners. Decent speed, only complaint is the camera (very bad quality camera)",Amazon Fire-7 tablet,Chana
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,We bought it for our kids and they love it its really easy for them to use it,kids love it,junior
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",1,"I got this tablet for Christmas and only used it for one day. The next day I could not use it, it keep glitching. When I got it, the box was opened and it had an inspect sticker on the box, I guess that is what Best Buy does. I think someone switched it out. I took it back to Best Buy to see if someone could fix it and they said it would be $200 to fix or call Amazon. Why would I pay $200 to fix a tablet that was $40. Amazon is replacing my defected one for free after many attempts to fix it.",Horrible,Shae
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,We purchased this for mu husbands mother and she seems to really be enjoying it and it seems user friendly for her,Christmas Gift,Vegasbaby
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"A bit slow for some games, but for general browsing and reading it is more than satisfactory. I think it is great for its designed purpose",Great for the price,Ed70
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,I like the size. Easier to travel with than my laptop.,Good for travel,ant9886
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,The tablet is really good for the price. Great deal.,Great tablet,Uconn175
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,worth the price and pretty useful around the house,Kindle fire,oscar9233
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,My son was very pleased when he saw the kindle fire. He loves it and it is great for him because he like to read his books online.,Excellent gift!,Bestbuymember41
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,Easy my kids love it....easy set up ....easy to use,Easy cheap tablet but not cheap material,Ajdoom
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"It took me a bit to warm up to it, going from a 10"" tablet to this little 7"", but it is rapidly becoming my go to. The video quality is great, and the audio is more than adequate for a small tablet. I love the convenience of having a smaller tablet - my only wish is that the battery life was a bit longer than the 7 hours. That said - in sleep mode it lasts days. Very happy, and will be purchasing a larger Fire tablet in the future.",Great Compact Tablet!,ChurchChoirFan
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"I bought this for my kids aged 7 and 3. It's strong, bright, light weight, affordable and easy to use. I have never used any of the Amazon Fire products so there was a learning curve but and hour later I feel like a Fire pro.",Great of kids,Swileosis
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"This was a gift for my 11 year old daughter. She absolutely loves it. We have had 3 other tablets in the past (all different brands), and she tells me this is the nicest one so far. We have only had it for about a week, but it has sure gotten it's use :) Very happy with this purchase.",Nice tablet,Wisco1
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,This tablet is great for the kids. And it was cheap when I got it. Its recommendable for kids when they play games,Cool tablet,Iortiz93
